gvkey,fyr,acctstdq,bsprq,compstq,curcdq,datacqtr,datafqtr,fqtr,fyearq,pdq,pdsa,pdytd,rp,scfq,srcq,staltq,updq,datadate,fdateq,pdateq,accdq,accoq,acoq,acoxq,actq,adpacq,amq,ancq,aoq,aotq,apoq,apq,artfsq,atq,autxrq,bcefq,bctq,bdiq,capcstq,capr1q,capr2q,capr3q,capsq,caq,ceqq,cfbdq,cfereq,cfoq,cfpdoq,cheq,chq,chsq,cltq,cogsq,cstkq,dfpacq,dfxaq,ditq,dlcq,dlttq,dpactq,dpq,dptbq,dptcq,dvpdpq,dvrreq,dvtq,eqrtq,eroq,esubq,fcaq,feaq,felq,gdwlamq,gdwlq,gpq,iatiq,ibkiq,ibmiiq,ibq,iditq,iireq,iitq,intanq,intcq,invtq,iobdq,ioiq,ioreq,ipq,iptiq,isgtq,istq,ivaeqq,ivaoq,iviq,ivptq,ivstq,ivtfsq,lcabgq,lcacuq,lcoq,lcoxq,lctq,lltq,loq,lseq,lsq,ltmibq,ltq,mibnq,mibq,mibtq,miiq,mtlq,nitq,nopioq,nopiq,oiadpq,oibdpq,oproq,pclq,piq,ppentq,prcq,pstkq,ptranq,pvoq,pvtq,ratiq,rawmsmq,reccoq,rectoq,rectq,rectrq,reitq,req,revtq,risq,rltq,rvlrvq,rvtiq,rvutxq,saaq,saleq,salq,sbdcq,scoq,scq,sctq,seqq,spiq,ssnpq,stkchq,tdsgq,tdstq,teqq,transaq,tstkq,txdbq,txtq,unnpq,xagtq,xbdtq,xcomiq,xcomq,xdvreq,xintq,xioq,xiq,xiviq,xivreq,xobdq,xoiq,xoproq,xoprq,xoreq,xppq,xretq,xsgaq,xsq,xstoq,xstq,xtq,accliy,acqdisny,acqdisoy,adpacy,amy,aolochy,apalchy,apchy,aqcy,asdisy,asinvy,atochy,autxry,bcefy,bcty,bdiy,capcsty,capfly,capxfiy,capxy,cfbdy,cferey,cflaothy,cfoy,cfpdoy,chechy,chenfdy,cogsy,dcsfdy,dcufdy,dfxay,dispochy,dity,dlcchy,dltisy,dltry,docy,dpcy,dpy,dvpdpy,dvrecy,dvrrey,dvty,dvy,eieacy,eqdivpy,esuby,exresy,exreuy,exrey,fcay,fiaoy,fincfy,finincy,finley,finrey,finvaoy,fopoy,fsrcopoy,fsrcopty,fsrcoy,fsrcty,fuseoy,fusety,gdwlamy,gpy,ibcy,ibkiy,ibmiiy,iby,idity,iirey,iity,intandy,intanpy,intcy,intfacty,intfly,intiacty,intoacty,intpdy,intrcy,invchy,invdspy,invsvcy,iobdy,ioiy,iorey,iptiy,isgty,ivacoy,ivchy,iviy,ivncfy,ivstchy,liqresny,liqresoy,lndepy,lnincy,lnmdy,lnrepy,ltdchy,ltdlchy,ltloy,micy,miiy,miseqy,ncfliqy,neqmiy,nity,noasuby,nopioy,nopiy,oancfcy,oancfdy,oancfy,oiadpy,oibdpy,opprfty,oproy,pcly,piy,pliachy,prosaiy,prstkcy,prvy,psfixy,ptrany,purtshry,pvoy,rawmsmy,recchy,reity,revty,risy,rvy,saley,shrcapy,sivy,spiy,sppchy,sppivy,sstky,stfixay,stinvy,stkchy,subdisy,subpury,tdsgy,txdcy,txopy,txty,txy,wcapchcy,wcapchy,wcapopcy,wcapsay,wcapsuy,wcapsy,wcapty,wcapuy,xagty,xbdty,xcomiy,xcomy,xdvrey,xidocy,xinty,xioy,xiviy,xivrey,xiy,xobdy,xoiy,xoproy,xopry,xorey,xrety,xsgay,xstoy,xsty,xsy,xty,exchg,ISIN,SEDOL,conm,fic,add1,add2,add3,add4,addzip,busdesc,cik,city,conml,county,dlrsn,ein,fax,fyrc,ggroup,gind,gsector,gsubind,idbflag,incorp,loc,naics,phone,prican,prirow,priusa,sic,spcindcd,spcseccd,spcsrc,state,stko,weburl,dldte,ipodate
015579,3,DS,GB,,JPY,2015Q1,2014Q4,4,2014,,,12,SA,,5,,3,2015-03-31,2015-07-23,2015-05-12,,182209.0000,,,,,,,229885.0000,419409.0000,,,,15377845.0000,,,,,,,,13290.0000,177244.0000,182209.0000,,,,,,2700676.0000,2303301.0000,,,,215628.0000,,,,,1720265.0000,,,,12228439.0000,,,,577747.0000,,,,7315.0000,56.0000,,621.0000,,,,,,,,,,,,,,,,,,2460453.0000,,,,,397375.0000,2475686.0000,,9656938.0000,,,,,418645.0000,15377845.0000,193806.0000,,14367349.0000,44967.0000,,44967.0000,,,,,,,,,,,125136.0000,,,,,42574.0000,,,,,,,,,,,,,,,,,,,,,215628.0000,965529.0000,,,,,15233.0000,1010496.0000,,5090.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.0000,,,,,,,,,,,,,,,,,,,67206.0000,11895.0000,,,,,,8722.0000,,,,,,,,8926.0000,,,,15276.0000,,,,,,,,,,,,,,,,,,,,,,204.0000,,,,79324.0000,76324.0000,164181.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2999.0000,,,,0.0000,,,,,,,,,,,2123.0000,118686.0000,,,,,,,,,,,,260346.0000,26597.0000,,,,,0.0000,,,,,,,,,2362.0000,,,39362.0000,,,,,,,,,,115833.0000,,,,,,7959.0000,,,,0.0000,,,,,,,,,,3850.0000,141660.0000,264,JP3305990008,BD97JW7,CONCORDIA FINANCIAL GROUP,JPN,"Tokyo Nihombashi Tower, 34th floor, 7-1, Nihonbashi 2-chome,",,,,103-6034,"Concordia Financial Group, Ltd. provides various banking products and services to small and medium-sized businesses and individuals.",0001622143,Tokyo,Concordia Financial Group Ltd,,,,,3,4010,401010,40,40101015,B,,JPN,522110,81 3 5200 8201,,01W,90,6020,810,800,,,3,www.concordia-fg.jp,,1961-09-01
015579,3,DS,GB,,JPY,2015Q3,2015Q2,2,2015,,6,6,SA,,5,,3,2015-09-30,2015-11-09,,,169054.0000,,,,,,,231474.0000,406999.0000,,,,15307856.0000,,,,,,,,13290.0000,177244.0000,169054.0000,,,,,,2632058.0000,2276322.0000,,,,215628.0000,,,,,1683194.0000,,,,12208834.0000,,,,587069.0000,,,,6471.0000,24.0000,,,,,,,,,,,,,,,,,,,,2319817.0000,,,,,355736.0000,2326891.0000,,9812476.0000,,,,,404984.0000,15307856.0000,200551.0000,,14297012.0000,44898.0000,,44898.0000,,,,,,,,,,,129432.0000,,,,,35355.0000,,,,,,,,,,,,,,,,,,,,,215628.0000,965946.0000,,,,,7074.0000,1010844.0000,,13995.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.0000,,,,,,,,,,,,,,,,,,,33035.0000,4649.0000,,,,,,4182.0000,,,,,,,,4291.0000,,,,9346.0000,,,,,,,,,,,,,,,,,,,,,,109.0000,,,,41866.0000,40953.0000,81857.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912.0000,,,,0.0000,,,,,,,,,,,,62098.0000,,,,,,,,,,,,126960.0000,10362.0000,,,,,0.0000,,,,,,,,,1706.0000,,,20232.0000,,,,,,,,,,55459.0000,,,,,,4645.0000,,,,0.0000,,,,,,,,,,109.0000,64862.0000,264,JP3305990008,BD97JW7,CONCORDIA FINANCIAL GROUP,JPN,"Tokyo Nihombashi Tower, 34th floor, 7-1, Nihonbashi 2-chome,",,,,103-6034,"Concordia Financial Group, Ltd. provides various banking products and services to small and medium-sized businesses and individuals.",0001622143,Tokyo,Concordia Financial Group Ltd,,,,,3,4010,401010,40,40101015,B,,JPN,522110,81 3 5200 8201,,01W,90,6020,810,800,,,3,www.concordia-fg.jp,,1961-09-01
015579,3,DS,GB,,JPY,2016Q1,2015Q4,4,2015,,,12,SA,,5,,3,2016-03-31,2016-07-19,2016-05-19,,155087.0000,,,,,,,256610.0000,423911.0000,,,,15268948.0000,,,,,,,,12770.0000,177244.0000,155087.0000,,,,,,2445394.0000,2079132.0000,,,,215628.0000,,,,,1063881.0000,,,,12812366.0000,,,,604890.0000,,,,12214.0000,181.0000,,402.0000,,,,,,,,,,,,,,,,,,2368351.0000,,,,,366262.0000,2380409.0000,,9888851.0000,,,,,383898.0000,15268948.0000,197074.0000,,14260145.0000,45050.0000,,45050.0000,,,,,,,,,,,130383.0000,,,,,31556.0000,,,,,,,,,,,,,,,,,,,,,215628.0000,963753.0000,,,,,12058.0000,1008803.0000,,34009.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.0000,,,,,,,,,,,,,,,,,,,65186.0000,12258.0000,,,,,,8749.0000,,,,,,,,8968.0000,,,,16135.0000,,,,,,,,,,,,,,,,,,,,,,219.0000,,,,76241.0000,74574.0000,161314.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1666.0000,,,,0.0000,,,,,,,,,,,,113943.0000,,,,,,,,,,,,253983.0000,24654.0000,,,,,0.0000,,,,,,,,,2829.0000,,,37702.0000,,,,,,,,,,114816.0000,,,,,,9912.0000,,,,0.0000,,,,,,,,,,3054.0000,140040.0000,264,JP3305990008,BD97JW7,CONCORDIA FINANCIAL GROUP,JPN,"Tokyo Nihombashi Tower, 34th floor, 7-1, Nihonbashi 2-chome,",,,,103-6034,"Concordia Financial Group, Ltd. provides various banking products and services to small and medium-sized businesses and individuals.",0001622143,Tokyo,Concordia Financial Group Ltd,,,,,3,4010,401010,40,40101015,B,,JPN,522110,81 3 5200 8201,,01W,90,6020,810,800,,,3,www.concordia-fg.jp,,1961-09-01
015579,3,DS,GB,,JPY,2016Q3,2016Q2,2,2016,,6,6,SA,,5,,3,2016-09-30,2019-05-30,,,134785.0000,,,,,,,309986.0000,456821.0000,,,,18441347.0000,,,,,,,,11340.0000,292626.0000,134785.0000,,,,,,3273468.0000,2966023.0000,,,,150078.0000,,,,,2199426.0000,,,,14799981.0000,,,,635947.0000,,,,12050.0000,245.0000,,,,,,,,,,,,,,,,,,,,2744361.0000,,,,,307445.0000,2755182.0000,,11799559.0000,,,,,366014.0000,18441347.0000,189227.0000,,17365421.0000,4779.0000,,4779.0000,,,,,,,,,,,156317.0000,,,,,41757.0000,,,,,,,,,,,,,,,,,,,,,150078.0000,1071147.0000,,,,,10821.0000,1075926.0000,,7504.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.0000,,,,,,,,,,,,,,,,,,,30000.0000,5671.0000,,,,,,4708.0000,,,,,,,,4817.0000,,,,10946.0000,,,,,,,,,,,,,,,,,,,,,,109.0000,,,,93257.0000,92806.0000,89317.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.0000,,,,0.0000,,,,,,,,,,,,107048.0000,,,,,,,,,,,,185066.0000,64613.0000,,,,,0.0000,,,,,,,,,1136.0000,,,13791.0000,,,,,,,,,,67222.0000,,,,,,5016.0000,,,,0.0000,,,,,,,,,,109.0000,78018.0000,264,JP3305990008,BD97JW7,CONCORDIA FINANCIAL GROUP,JPN,"Tokyo Nihombashi Tower, 34th floor, 7-1, Nihonbashi 2-chome,",,,,103-6034,"Concordia Financial Group, Ltd. provides various banking products and services to small and medium-sized businesses and individuals.",0001622143,Tokyo,Concordia Financial Group Ltd,,,,,3,4010,401010,40,40101015,B,,JPN,522110,81 3 5200 8201,,01W,90,6020,810,800,,,3,www.concordia-fg.jp,,1961-09-01
015579,3,DS,GB,,JPY,2017Q1,2016Q4,4,2016,,,12,SA,,5,,3,2017-03-31,2019-05-30,,,128643.0000,,,,,,,287772.0000,430696.0000,,,,18739930.0000,,,,,,,,11520.0000,286112.0000,128643.0000,,,,,,3538276.0000,3207127.0000,,,,150078.0000,,,,,2051055.0000,,,,15230852.0000,,,,678648.0000,,,,14281.0000,257.0000,,183.0000,,,,,,,,,,,,,,,,,,2680114.0000,,,,,331149.0000,2686727.0000,,11926000.0000,,,,,344320.0000,18739930.0000,171235.0000,,17626227.0000,4804.0000,,4804.0000,,,,,,,,,,,158231.0000,,,,,44185.0000,,,,,,,,,,,,,,,,,,,,,150078.0000,1108899.0000,,,,,6613.0000,1113703.0000,,5939.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.0000,,,,,,,,,,,,,,,,,,,63473.0000,14351.0000,,,,,,9639.0000,,,,,,,,9858.0000,,,,9643.0000,,,,,,,,,,,,,,,,,,,,,,219.0000,,,,127436.0000,126656.0000,183219.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.0000,,,,0.0000,,,,,,,,,,,,156525.0000,,,,,,,,,,,,316952.0000,67771.0000,,,,,0.0000,,,,,,,,,2489.0000,,,29089.0000,,,,,,,,,,134901.0000,,,,,,10956.0000,,,,0.0000,,,,,,,,,,219.0000,160427.0000,264,JP3305990008,BD97JW7,CONCORDIA FINANCIAL GROUP,JPN,"Tokyo Nihombashi Tower, 34th floor, 7-1, Nihonbashi 2-chome,",,,,103-6034,"Concordia Financial Group, Ltd. provides various banking products and services to small and medium-sized businesses and individuals.",0001622143,Tokyo,Concordia Financial Group Ltd,,,,,3,4010,401010,40,40101015,B,,JPN,522110,81 3 5200 8201,,01W,90,6020,810,800,,,3,www.concordia-fg.jp,,1961-09-01
015579,3,DS,GB,,JPY,2017Q3,2017Q2,2,2017,,6,6,SA,,5,,3,2017-09-30,2019-05-30,,,114435.0000,,,,,,,351621.0000,479806.0000,,,,18591983.0000,,,,,,,,12160.0000,286083.0000,114435.0000,,,,,,3101104.0000,2854273.0000,,,,150078.0000,,,,,1885490.0000,,,,15233393.0000,,,,717049.0000,,,,13750.0000,234.0000,,,,,,,,,,,,,,,,,,,,2659746.0000,,,,,246831.0000,2666080.0000,,12184631.0000,,,,,328950.0000,18591983.0000,163788.0000,,17447833.0000,4850.0000,,4850.0000,,,,,,,,,,,160362.0000,,,,,50493.0000,,,,,,,,,,,,,,,,,,,,,150078.0000,1139300.0000,,,,,6334.0000,1144150.0000,,13910.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0000,,,,,,,,,,,,,,,,,,,32170.0000,5599.0000,,,,,,5075.0000,,,,,,,,5171.0000,,,,9582.0000,,,,,,,,,,,,,,,,,,,,,,96.0000,,,,34892.0000,34666.0000,95185.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.0000,,,,0.0000,,,,,,,,,,,,51131.0000,,,,,,,,,,,,129181.0000,505.0000,,,,,0.0000,,,,,,,,,1321.0000,,,16239.0000,,,,,,,,,,66392.0000,,,,,,5963.0000,,,,0.0000,,,,,,,,,,96.0000,78050.0000,264,JP3305990008,BD97JW7,CONCORDIA FINANCIAL GROUP,JPN,"Tokyo Nihombashi Tower, 34th floor, 7-1, Nihonbashi 2-chome,",,,,103-6034,"Concordia Financial Group, Ltd. provides various banking products and services to small and medium-sized businesses and individuals.",0001622143,Tokyo,Concordia Financial Group Ltd,,,,,3,4010,401010,40,40101015,B,,JPN,522110,81 3 5200 8201,,01W,90,6020,810,800,,,3,www.concordia-fg.jp,,1961-09-01
015579,3,DS,GB,,JPY,2018Q1,2017Q4,4,2017,,,12,SA,,5,,3,2018-03-31,2019-05-30,,,92971.0000,,,,,,,353157.0000,463096.0000,,,,18660581.0000,,,,,,,,12970.0000,273204.0000,92971.0000,,,,,,3297768.0000,2954291.0000,,,,150078.0000,,,,,1550910.0000,,,,15682918.0000,,,,732576.0000,,,,16968.0000,448.0000,,54.0000,,,,,,,,,,,,,,,,,,2337884.0000,,,,,343477.0000,2343795.0000,,12392357.0000,,,,,272750.0000,18660581.0000,132092.0000,,17506578.0000,5178.0000,,5178.0000,,,,,,,,,,,163565.0000,,,,,47239.0000,,,,,,,,,,,,,,,,,,,,,150078.0000,1148825.0000,,,,,5911.0000,1154003.0000,,7033.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0000,,,,,,,,,,,,,,,,,,,67087.0000,13889.0000,,,,,,10451.0000,,,,,,,,10579.0000,,,,17797.0000,,,,,,,,,,,,,,,,,,,,,,128.0000,,,,66967.0000,66413.0000,202231.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.0000,,,,0.0000,,,,,,,,,,,3528.0000,97302.0000,,,,,,,,,,,,273442.0000,1045.0000,,,,,0.0000,,,,,,,,,3079.0000,,,30335.0000,,,,,,,,,,146205.0000,,,,,,12390.0000,,,,0.0000,,,,,,,,,,128.0000,176140.0000,264,JP3305990008,BD97JW7,CONCORDIA FINANCIAL GROUP,JPN,"Tokyo Nihombashi Tower, 34th floor, 7-1, Nihonbashi 2-chome,",,,,103-6034,"Concordia Financial Group, Ltd. provides various banking products and services to small and medium-sized businesses and individuals.",0001622143,Tokyo,Concordia Financial Group Ltd,,,,,3,4010,401010,40,40101015,B,,JPN,522110,81 3 5200 8201,,01W,90,6020,810,800,,,3,www.concordia-fg.jp,,1961-09-01
015579,3,DS,GB,,JPY,2018Q3,2018Q2,2,2018,,6,6,SA,,5,,3,2018-09-30,2019-05-30,,,68629.0000,,,,,,,319708.0000,404242.0000,,,,18627554.0000,,,,,,,,13490.0000,273120.0000,68629.0000,,,,,,3247925.0000,2964320.0000,,,,150078.0000,,,,,1247729.0000,,,,15950430.0000,,,,757618.0000,,,,15905.0000,181.0000,,,,,,,,,,,,,,,,,,,,2343226.0000,,,,,283605.0000,2349304.0000,,12460727.0000,,,,,250230.0000,18627554.0000,131821.0000,,17448389.0000,5071.0000,,5071.0000,,,,,,,,,,,165356.0000,,,,,49599.0000,,,,,,,,,,,,,,,,,,,,,150078.0000,1174094.0000,,,,,6078.0000,1179165.0000,,6722.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0000,,,,,,,,,,,,,,,,,,,31176.0000,6759.0000,,,,,,5800.0000,,,,,,,,5832.0000,,,,11286.0000,,,,,,,,,,,,,,,,,,,,,,32.0000,,,,31462.0000,31295.0000,91585.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0000,,,,0.0000,,,,,,,,,,,,45858.0000,,,,,,,,,,,,127438.0000,3361.0000,,,,,0.0000,,,,,,,,,1316.0000,,,14396.0000,,,,,,,,,,65966.0000,,,,,,8823.0000,,,,0.0000,,,,,,,,,,32.0000,81580.0000,264,JP3305990008,BD97JW7,CONCORDIA FINANCIAL GROUP,JPN,"Tokyo Nihombashi Tower, 34th floor, 7-1, Nihonbashi 2-chome,",,,,103-6034,"Concordia Financial Group, Ltd. provides various banking products and services to small and medium-sized businesses and individuals.",0001622143,Tokyo,Concordia Financial Group Ltd,,,,,3,4010,401010,40,40101015,B,,JPN,522110,81 3 5200 8201,,01W,90,6020,810,800,,,3,www.concordia-fg.jp,,1961-09-01
015579,3,DS,GB,,JPY,2019Q1,2018Q4,4,2018,,,12,SA,,5,,3,2019-03-31,2019-07-09,2019-05-30,,65280.0000,,,,,,,336127.0000,419043.0000,,,,18947097.0000,,,,,,,,13760.0000,263294.0000,65280.0000,,,,,,3270424.0000,2969305.0000,,,,150078.0000,,,,,1366791.0000,,,,16180056.0000,,,,748567.0000,,,,17636.0000,407.0000,,14.0000,,,,,,,,,,,,,,,,,,2476944.0000,,,,,301119.0000,2482187.0000,,12608581.0000,,,,,240102.0000,18947097.0000,135002.0000,,17786949.0000,5088.0000,,5088.0000,,,,,,,,,,,166862.0000,,,,,39413.0000,,,,,,,,,,,,,,,,,,,,,150078.0000,1155060.0000,,,,,5243.0000,1160148.0000,,6879.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0000,,,,,,,,,,,,,,,,,,,62717.0000,14879.0000,,,,,,11787.0000,,,,,,,,11826.0000,,,,19440.0000,,,,,,,,,,,,,,,,,,,,,,39.0000,,,,54467.0000,54285.0000,185526.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.0000,,,,0.0000,,,,,,,,,,,5088.0000,79314.0000,,,,,,,,,,,,266065.0000,15776.0000,,,,,0.0000,,,,,,,,,2046.0000,,,24847.0000,,,,,,,,,,141837.0000,,,,,,18880.0000,,,,0.0000,,,,,,,,,,6067.0000,186751.0000,264,JP3305990008,BD97JW7,CONCORDIA FINANCIAL GROUP,JPN,"Tokyo Nihombashi Tower, 34th floor, 7-1, Nihonbashi 2-chome,",,,,103-6034,"Concordia Financial Group, Ltd. provides various banking products and services to small and medium-sized businesses and individuals.",0001622143,Tokyo,Concordia Financial Group Ltd,,,,,3,4010,401010,40,40101015,B,,JPN,522110,81 3 5200 8201,,01W,90,6020,810,800,,,3,www.concordia-fg.jp,,1961-09-01
015579,3,DS,GB,,JPY,2019Q3,2019Q2,2,2019,,6,6,SA,,5,,3,2019-09-30,2019-11-11,,,54334.0000,,,,,,,380986.0000,453401.0000,,,,18510346.0000,,,,,,,,13970.0000,263284.0000,54334.0000,,,,,,2585596.0000,2386322.0000,,,,150078.0000,,,,,1153494.0000,,,,15855399.0000,,,,762100.0000,,,,18081.0000,437.0000,,,,,,,,,,,,,,,,,,,,2491796.0000,,,,,199274.0000,2496568.0000,,12808650.0000,,,,,338266.0000,18510346.0000,248606.0000,,17347159.0000,5156.0000,,5156.0000,,,,,,,,,,,166131.0000,,,,,34889.0000,,,,,,,,,,,,,,,,,,,,,150078.0000,1158031.0000,,,,,4772.0000,1163187.0000,,17431.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0000,,,,,,,,,,,,,,,,,,,31157.0000,5920.0000,,,,,,6414.0000,,,,,,,,6421.0000,,,,11716.0000,,,,,,,,,,,,,,,,,,,,,,7.0000,,,,30162.0000,30093.0000,87819.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0000,,,,0.0000,,,,,,,,,,,,42393.0000,,,,,,,,,,,,124310.0000,4437.0000,,,,,0.0000,,,,,,,,,897.0000,,,12231.0000,,,,,,,,,,66968.0000,,,,,,9022.0000,,,,0.0000,,,,,,,,,,7.0000,81917.0000,264,JP3305990008,BD97JW7,CONCORDIA FINANCIAL GROUP,JPN,"Tokyo Nihombashi Tower, 34th floor, 7-1, Nihonbashi 2-chome,",,,,103-6034,"Concordia Financial Group, Ltd. provides various banking products and services to small and medium-sized businesses and individuals.",0001622143,Tokyo,Concordia Financial Group Ltd,,,,,3,4010,401010,40,40101015,B,,JPN,522110,81 3 5200 8201,,01W,90,6020,810,800,,,3,www.concordia-fg.jp,,1961-09-01
015579,3,DS,GB,,JPY,2020Q1,2019Q4,4,2019,,,12,SA,,5,,3,2020-03-31,2020-07-10,2020-05-14,,52664.0000,,,,,,,378303.0000,448429.0000,,,,18927937.0000,,,,,,,,13280.0000,247362.0000,52664.0000,,,,,,2859322.0000,2635524.0000,,,,150078.0000,,,,,1040248.0000,,,,16505791.0000,,,,702364.0000,,,,17462.0000,249.0000,,,,,,,,,,,,,,,,,,,,2442074.0000,,,,,223798.0000,2446567.0000,,13006136.0000,,,,,277925.0000,18927937.0000,198956.0000,,17823964.0000,5360.0000,,5360.0000,,,,,,,,,,,167483.0000,,,,,26056.0000,,,,,,,,,,,,,,,,,,,,,150078.0000,1098613.0000,,,,,4493.0000,1103973.0000,225.0000,1416.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0000,,,,,,,,,,,,,,,,,,,63598.0000,14545.0000,,,,,,13041.0000,,,,,,,,13055.0000,,,,21386.0000,,,,,,,,,,,,,,,,,,,,,,14.0000,,,,46807.0000,46536.0000,172748.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.0000,,,,0.0000,,,,,,,,,,,16419.0000,68641.0000,,,,,,,,,,,,266577.0000,28075.0000,,,,,0.0000,,,,,,,,,2156.0000,,,21834.0000,,,,,,,,,,139528.0000,,,,,,17016.0000,,,,0.0000,,,,,,,,,,10428.0000,197936.0000,264,JP3305990008,BD97JW7,CONCORDIA FINANCIAL GROUP,JPN,"Tokyo Nihombashi Tower, 34th floor, 7-1, Nihonbashi 2-chome,",,,,103-6034,"Concordia Financial Group, Ltd. provides various banking products and services to small and medium-sized businesses and individuals.",0001622143,Tokyo,Concordia Financial Group Ltd,,,,,3,4010,401010,40,40101015,B,,JPN,522110,81 3 5200 8201,,01W,90,6020,810,800,,,3,www.concordia-fg.jp,,1961-09-01
015579,3,DS,GB,,JPY,2020Q3,2020Q2,2,2020,,6,6,SA,,5,,3,2020-09-30,2020-11-11,,,48614.0000,,,,,,,354510.0000,441650.0000,,,,20005128.0000,,,,,,,,13470.0000,247363.0000,48614.0000,,,,,,3295443.0000,3186346.0000,,,,150078.0000,,,,,1202609.0000,,,,17384425.0000,,,,738439.0000,,,,38526.0000,140.0000,,,,,,,,,,,,,,,,,,,,2579246.0000,,,,,109097.0000,2583419.0000,,13519237.0000,,,,,278289.0000,20005128.0000,204077.0000,,18865323.0000,5381.0000,,5381.0000,,,,,,,,,,,165379.0000,,,,,25458.0000,,,,,,,,,,,,,,,,,,,,,150078.0000,1134424.0000,,,,,4173.0000,1139805.0000,-95.0000,1361.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30387.0000,6744.0000,,,,,,6720.0000,,,,,,,,6720.0000,,,,9671.0000,,,,,,,,,,,,,,,,,,,,,,,,,,23911.0000,23738.0000,80849.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.0000,,,,0.0000,,,,,,,,,,,,34031.0000,,,,,,,,,,,,112067.0000,-144.0000,,,,,0.0000,,,,,,,,,975.0000,,,10120.0000,,,,,,,,,,67960.0000,,,,,,3332.0000,,,,0.0000,,,,,,,,,,0.0000,78036.0000,264,JP3305990008,BD97JW7,CONCORDIA FINANCIAL GROUP,JPN,"Tokyo Nihombashi Tower, 34th floor, 7-1, Nihonbashi 2-chome,",,,,103-6034,"Concordia Financial Group, Ltd. provides various banking products and services to small and medium-sized businesses and individuals.",0001622143,Tokyo,Concordia Financial Group Ltd,,,,,3,4010,401010,40,40101015,B,,JPN,522110,81 3 5200 8201,,01W,90,6020,810,800,,,3,www.concordia-fg.jp,,1961-09-01
015579,3,DS,GB,,JPY,2021Q1,2020Q4,4,2020,,,12,SA,,5,,3,2021-03-31,2021-07-07,2021-05-12,,42878.0000,,,,,,,428252.0000,499853.0000,,,,21577398.0000,,,,,,,,13660.0000,247363.0000,42878.0000,,,,,,4264474.0000,4173809.0000,,,,150078.0000,,,,,1863378.0000,,,,18198017.0000,,,,757523.0000,,,,28723.0000,197.0000,,,,,,,,,,,,,,,,,,,,2998468.0000,,,,,90665.0000,3002666.0000,,13643603.0000,,,,,356903.0000,21577398.0000,287874.0000,,20418298.0000,5894.0000,,5894.0000,,,,,,,,,,,166802.0000,,,,,25954.0000,,,,,,,,,,,,,,,,,,,,,150078.0000,1153206.0000,,,,,4198.0000,1159100.0000,-416.0000,1342.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66951.0000,14942.0000,,,,,,13513.0000,,,,,,,,13513.0000,,,,19342.0000,,,,,,,,,,,,,,,,,,,,,,,,,,26012.0000,25326.0000,164711.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.0000,,,,0.0000,,,,,,,,,,,26003.0000,36315.0000,,,,,,,,,,,,230497.0000,-3947.0000,,,,,0.0000,,,,,,,,,2782.0000,,,10303.0000,,,,,,,,,,141487.0000,,,,,,6154.0000,,,,0.0000,,,,,,,,,,5596.0000,194182.0000,264,JP3305990008,BD97JW7,CONCORDIA FINANCIAL GROUP,JPN,"Tokyo Nihombashi Tower, 34th floor, 7-1, Nihonbashi 2-chome,",,,,103-6034,"Concordia Financial Group, Ltd. provides various banking products and services to small and medium-sized businesses and individuals.",0001622143,Tokyo,Concordia Financial Group Ltd,,,,,3,4010,401010,40,40101015,B,,JPN,522110,81 3 5200 8201,,01W,90,6020,810,800,,,3,www.concordia-fg.jp,,1961-09-01
